uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,5
PE,PNEUMONIA,DOMICILIO,"80 - 89",F,5
PE,PNEUMONIA,HOSPITAL,"80 - 89",F,20
PE,PNEUMONIA,HOSPITAL,"80 - 89",M,11
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PE,SEPTICEMIA,DOMICILIO,"80 - 89",F,4
PE,SEPTICEMIA,DOMICILIO,"80 - 89",M,3
PE,SEPTICEMIA,HOSPITAL,"80 - 89",F,53
PE,SEPTICEMIA,HOSPITAL,"80 - 89",M,30
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PE,SRAG,HOSPITAL,"80 - 89",F,12
PE,SRAG,HOSPITAL,"80 - 89",M,14
PI,OUTRAS,DOMICILIO,"80 - 89",F,11
PI,OUTRAS,DOMICILIO,"80 - 89",M,9
PI,OUTRAS,HOSPITAL,"80 - 89",F,4
PI,OUTRAS,HOSPITAL,"80 - 89",M,2
PI,OUTRAS,OUTRO,"80 - 89",M,1
PI,COVID,HOSPITAL,"80 - 89",F,1
PI,COVID,HOSPITAL,"80 - 89",M,2
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,2
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,1
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,2
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,2
PI,PNEUMONIA,DOMICILIO,"80 - 89",M,1
PI,PNEUMONIA,HOSPITAL,"80 - 89",F,1
PI,PNEUMONIA,HOSPITAL,"80 - 89",M,1
PI,SEPTICEMIA,HOSPITAL,"80 - 89",M,5
PR,OUTRAS,DOMICILIO,"80 - 89",F,71
PR,OUTRAS,DOMICILIO,"80 - 89",M,64
PR,OUTRAS,HOSPITAL,"80 - 89",F,84
PR,OUTRAS,HOSPITAL,"80 - 89",M,65
PR,OUTRAS,OUTRO,"80 - 89",F,6
PR,OUTRAS,OUTRO,"80 - 89",M,5
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PR,OUTRAS,VIA_PUBLICA,"80 - 89",F,1
PR,COVID,DOMICILIO,"80 - 89",M,5
PR,COVID,HOSPITAL,"80 - 89",F,97
PR,COVID,HOSPITAL,"80 - 89",M,123
PR,COVID,OUTRO,"80 - 89",M,1
PR,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
PR,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PR,INDETERMINADA,DOMICILIO,"80 - 89",F,2
PR,INDETERMINADA,DOMICILIO,"80 - 89",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,6
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,4
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,13
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,16
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PR,PNEUMONIA,DOMICILIO,"80 - 89",F,2
PR,PNEUMONIA,DOMICILIO,"80 - 89",M,1
PR,PNEUMONIA,HOSPITAL,"80 - 89",F,43
PR,PNEUMONIA,HOSPITAL,"80 - 89",M,48
PR,PNEUMONIA,OUTRO,"80 - 89",M,2
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PR,SEPTICEMIA,DOMICILIO,"80 - 89",F,3
PR,SEPTICEMIA,HOSPITAL,"80 - 89",F,51
PR,SEPTICEMIA,HOSPITAL,"80 - 89",M,41
PR,SEPTICEMIA,OUTRO,"80 - 89",M,1
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PR,SRAG,HOSPITAL,"80 - 89",F,1
PR,SRAG,HOSPITAL,"80 - 89",M,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RJ,OUTRAS,DOMICILIO,"80 - 89",F,130
RJ,OUTRAS,DOMICILIO,"80 - 89",M,96
RJ,OUTRAS,HOSPITAL,"80 - 89",F,178
RJ,OUTRAS,HOSPITAL,"80 - 89",M,126
RJ,OUTRAS,IGNORADO,"80 - 89",F,1
RJ,OUTRAS,OUTRO,"80 - 89",F,7
RJ,OUTRAS,OUTRO,"80 - 89",M,3
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,56
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,28
RJ,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
RJ,COVID,DOMICILIO,"80 - 89",F,5
RJ,COVID,DOMICILIO,"80 - 89",M,1
RJ,COVID,HOSPITAL,"80 - 89",F,243
RJ,COVID,HOSPITAL,"80 - 89",M,234
RJ,COVID,IGNORADO,"80 - 89",F,1
RJ,COVID,IGNORADO,"80 - 89",M,2
RJ,COVID,OUTRO,"80 - 89",M,1
RJ,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,7
RJ,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,10
RJ,INDETERMINADA,DOMICILIO,"80 - 89",F,8
RJ,INDETERMINADA,DOMICILIO,"80 - 89",M,8
RJ,INDETERMINADA,HOSPITAL,"80 - 89",F,3
RJ,INDETERMINADA,HOSPITAL,"80 - 89",M,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,7
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,9
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,31
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,22
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,8
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
RJ,PNEUMONIA,DOMICILIO,"80 - 89",F,3
RJ,PNEUMONIA,DOMICILIO,"80 - 89",M,6
RJ,PNEUMONIA,HOSPITAL,"80 - 89",F,121
RJ,PNEUMONIA,HOSPITAL,"80 - 89",M,96
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,16
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,11
RJ,SEPTICEMIA,DOMICILIO,"80 - 89",M,2
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",F,105
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",M,69
RJ,SEPTICEMIA,OUTRO,"80 - 89",F,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,21
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,8
RJ,SRAG,HOSPITAL,"80 - 89",F,7
RJ,SRAG,HOSPITAL,"80 - 89",M,5
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RN,OUTRAS,DOMICILIO,"80 - 89",F,9
RN,OUTRAS,DOMICILIO,"80 - 89",M,8
RN,OUTRAS,HOSPITAL,"80 - 89",F,9
RN,OUTRAS,HOSPITAL,"80 - 89",M,6
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RN,COVID,HOSPITAL,"80 - 89",F,7
RN,COVID,HOSPITAL,"80 - 89",M,13
RN,INDETERMINADA,HOSPITAL,"80 - 89",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,2
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,5
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,3
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RN,PNEUMONIA,DOMICILIO,"80 - 89",F,1
RN,PNEUMONIA,DOMICILIO,"80 - 89",M,2
RN,PNEUMONIA,HOSPITAL,"80 - 89",F,6
RN,PNEUMONIA,HOSPITAL,"80 - 89",M,10
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RN,SEPTICEMIA,DOMICILIO,"80 - 89",F,1
RN,SEPTICEMIA,HOSPITAL,"80 - 89",F,4
RN,SEPTICEMIA,HOSPITAL,"80 - 89",M,6
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RO,OUTRAS,DOMICILIO,"80 - 89",F,7
RO,OUTRAS,DOMICILIO,"80 - 89",M,9
RO,OUTRAS,HOSPITAL,"80 - 89",F,4
RO,OUTRAS,HOSPITAL,"80 - 89",M,12
RO,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
RO,COVID,DOMICILIO,"80 - 89",F,2
RO,COVID,DOMICILIO,"80 - 89",M,1
RO,COVID,HOSPITAL,"80 - 89",F,9
RO,COVID,HOSPITAL,"80 - 89",M,17
RO,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,2
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,5
RO,PNEUMONIA,HOSPITAL,"80 - 89",M,5
RO,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
RO,SEPTICEMIA,HOSPITAL,"80 - 89",F,3
RO,SEPTICEMIA,HOSPITAL,"80 - 89",M,2
RO,SRAG,HOSPITAL,"80 - 89",M,1
RR,OUTRAS,DOMICILIO,"80 - 89",F,1
RR,OUTRAS,HOSPITAL,"80 - 89",F,3
RR,OUTRAS,HOSPITAL,"80 - 89",M,3
RR,COVID,HOSPITAL,"80 - 89",M,4
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1
RR,PNEUMONIA,HOSPITAL,"80 - 89",F,2
RS,OUTRAS,DOMICILIO,"80 - 89",F,99
RS,OUTRAS,DOMICILIO,"80 - 89",M,60
RS,OUTRAS,HOSPITAL,"80 - 89",F,156
RS,OUTRAS,HOSPITAL,"80 - 89",M,110
RS,OUTRAS,IGNORADO,"80 - 89",F,2
RS,OUTRAS,IGNORADO,"80 - 89",M,8
RS,OUTRAS,OUTRO,"80 - 89",F,8
RS,OUTRAS,OUTRO,"80 - 89",M,5
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,22
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,10
RS,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
RS,COVID,DOMICILIO,"80 - 89",F,3
RS,COVID,DOMICILIO,"80 - 89",M,2
RS,COVID,HOSPITAL,"80 - 89",F,93
RS,COVID,HOSPITAL,"80 - 89",M,114
RS,COVID,IGNORADO,"80 - 89",F,5
RS,COVID,IGNORADO,"80 - 89",M,3
RS,COVID,OUTRO,"80 - 89",M,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RS,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
RS,INDETERMINADA,DOMICILIO,"80 - 89",F,4
RS,INDETERMINADA,DOMICILIO,"80 - 89",M,2
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,5
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,6
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,20
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,29
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RS,PNEUMONIA,DOMICILIO,"80 - 89",F,6
RS,PNEUMONIA,DOMICILIO,"80 - 89",M,5
RS,PNEUMONIA,HOSPITAL,"80 - 89",F,71
RS,PNEUMONIA,HOSPITAL,"80 - 89",M,65
RS,PNEUMONIA,IGNORADO,"80 - 89",F,3
RS,PNEUMONIA,IGNORADO,"80 - 89",M,4
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RS,SEPTICEMIA,DOMICILIO,"80 - 89",F,2
RS,SEPTICEMIA,DOMICILIO,"80 - 89",M,2
RS,SEPTICEMIA,HOSPITAL,"80 - 89",F,77
RS,SEPTICEMIA,HOSPITAL,"80 - 89",M,52
RS,SEPTICEMIA,IGNORADO,"80 - 89",M,3
RS,SEPTICEMIA,OUTRO,"80 - 89",F,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RS,SRAG,HOSPITAL,"80 - 89",F,2
SC,OUTRAS,DOMICILIO,"80 - 89",F,39
SC,OUTRAS,DOMICILIO,"80 - 89",M,37
SC,OUTRAS,HOSPITAL,"80 - 89",F,63
SC,OUTRAS,HOSPITAL,"80 - 89",M,35
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
SC,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
SC,COVID,DOMICILIO,"80 - 89",F,2
SC,COVID,DOMICILIO,"80 - 89",M,1
SC,COVID,HOSPITAL,"80 - 89",F,50
SC,COVID,HOSPITAL,"80 - 89",M,47
SC,COVID,OUTRO,"80 - 89",M,1
SC,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
SC,INDETERMINADA,DOMICILIO,"80 - 89",F,1
SC,INDETERMINADA,DOMICILIO,"80 - 89",M,1
SC,INDETERMINADA,HOSPITAL,"80 - 89",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,2
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,2
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,8
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,9
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,1
SC,PNEUMONIA,DOMICILIO,"80 - 89",F,5
SC,PNEUMONIA,DOMICILIO,"80 - 89",M,1
SC,PNEUMONIA,HOSPITAL,"80 - 89",F,22
SC,PNEUMONIA,HOSPITAL,"80 - 89",M,37
SC,PNEUMONIA,OUTRO,"80 - 89",M,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
SC,SEPTICEMIA,HOSPITAL,"80 - 89",F,26
SC,SEPTICEMIA,HOSPITAL,"80 - 89",I,1
SC,SEPTICEMIA,HOSPITAL,"80 - 89",M,13
SC,SEPTICEMIA,OUTRO,"80 - 89",M,1
SE,OUTRAS,DOMICILIO,"80 - 89",F,6
SE,OUTRAS,DOMICILIO,"80 - 89",M,6
SE,OUTRAS,HOSPITAL,"80 - 89",F,8
SE,OUTRAS,HOSPITAL,"80 - 89",M,3
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,11
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,6
SE,COVID,HOSPITAL,"80 - 89",F,8
SE,COVID,HOSPITAL,"80 - 89",M,5
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,2
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
SE,PNEUMONIA,HOSPITAL,"80 - 89",F,1
SE,PNEUMONIA,HOSPITAL,"80 - 89",M,2
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
SE,SEPTICEMIA,HOSPITAL,"80 - 89",F,6
SE,SEPTICEMIA,HOSPITAL,"80 - 89",M,3
SP,OUTRAS,DOMICILIO,"80 - 89",F,197
SP,OUTRAS,DOMICILIO,"80 - 89",I,1
SP,OUTRAS,DOMICILIO,"80 - 89",M,162
SP,OUTRAS,HOSPITAL,"80 - 89",F,361
SP,OUTRAS,HOSPITAL,"80 - 89",I,2
SP,OUTRAS,HOSPITAL,"80 - 89",M,321
SP,OUTRAS,IGNORADO,"80 - 89",F,6
SP,OUTRAS,IGNORADO,"80 - 89",M,3
SP,OUTRAS,OUTRO,"80 - 89",F,14
SP,OUTRAS,OUTRO,"80 - 89",I,1
SP,OUTRAS,OUTRO,"80 - 89",M,10
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,30
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,25
SP,OUTRAS,VIA_PUBLICA,"80 - 89",M,3
SP,COVID,DOMICILIO,"80 - 89",F,5
SP,COVID,DOMICILIO,"80 - 89",M,5
SP,COVID,HOSPITAL,"80 - 89",F,314
SP,COVID,HOSPITAL,"80 - 89",M,338
SP,COVID,IGNORADO,"80 - 89",M,2
SP,COVID,OUTRO,"80 - 89",F,4
SP,COVID,OUTRO,"80 - 89",M,1
SP,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
SP,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,13
SP,COVID,POSTO_SAUDE,"80 - 89",M,1
SP,INDETERMINADA,DOMICILIO,"80 - 89",F,3
SP,INDETERMINADA,DOMICILIO,"80 - 89",M,7
SP,INDETERMINADA,HOSPITAL,"80 - 89",F,2
SP,INDETERMINADA,HOSPITAL,"80 - 89",M,3
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,13
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,12
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,63
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,62
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,1
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,10
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
SP,PNEUMONIA,DOMICILIO,"80 - 89",F,9
SP,PNEUMONIA,DOMICILIO,"80 - 89",M,11
SP,PNEUMONIA,HOSPITAL,"80 - 89",F,260
SP,PNEUMONIA,HOSPITAL,"80 - 89",M,196
SP,PNEUMONIA,IGNORADO,"80 - 89",F,3
SP,PNEUMONIA,IGNORADO,"80 - 89",M,2
SP,PNEUMONIA,OUTRO,"80 - 89",F,5
SP,PNEUMONIA,OUTRO,"80 - 89",M,4
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,10
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,8
SP,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
SP,SEPTICEMIA,DOMICILIO,"80 - 89",F,4
SP,SEPTICEMIA,DOMICILIO,"80 - 89",M,5
SP,SEPTICEMIA,HOSPITAL,"80 - 89",F,212
SP,SEPTICEMIA,HOSPITAL,"80 - 89",M,112
SP,SEPTICEMIA,OUTRO,"80 - 89",F,4
SP,SEPTICEMIA,OUTRO,"80 - 89",M,2
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,7
SP,SRAG,HOSPITAL,"80 - 89",F,7
SP,SRAG,HOSPITAL,"80 - 89",M,14
SP,SRAG,OUTRO,"80 - 89",F,1
SP,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
TO,OUTRAS,DOMICILIO,"80 - 89",F,3
TO,OUTRAS,DOMICILIO,"80 - 89",M,4
TO,OUTRAS,HOSPITAL,"80 - 89",F,3
TO,OUTRAS,HOSPITAL,"80 - 89",M,3
TO,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
TO,COVID,HOSPITAL,"80 - 89",F,3
TO,COVID,HOSPITAL,"80 - 89",I,1
TO,COVID,HOSPITAL,"80 - 89",M,3
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,1
TO,PNEUMONIA,DOMICILIO,"80 - 89",F,2
TO,PNEUMONIA,DOMICILIO,"80 - 89",M,2
TO,PNEUMONIA,HOSPITAL,"80 - 89",F,1
TO,PNEUMONIA,HOSPITAL,"80 - 89",M,5
TO,SEPTICEMIA,HOSPITAL,"80 - 89",F,3
TO,SEPTICEMIA,HOSPITAL,"80 - 89",M,3
AC,OUTRAS,DOMICILIO,"90 - 99",F,1
AC,OUTRAS,DOMICILIO,"90 - 99",M,3
AC,OUTRAS,HOSPITAL,"90 - 99",M,2
AC,COVID,DOMICILIO,"90 - 99",F,1
AC,COVID,HOSPITAL,"90 - 99",F,2
AC,COVID,HOSPITAL,"90 - 99",M,2
AC,PNEUMONIA,HOSPITAL,"90 - 99",F,1
AC,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
AC,SEPTICEMIA,HOSPITAL,"90 - 99",F,1
AL,OUTRAS,DOMICILIO,"90 - 99",F,11
AL,OUTRAS,DOMICILIO,"90 - 99",M,3
AL,OUTRAS,HOSPITAL,"90 - 99",F,2
AL,OUTRAS,HOSPITAL,"90 - 99",M,3
AL,COVID,HOSPITAL,"90 - 99",F,2
AL,COVID,HOSPITAL,"90 - 99",M,5
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
AL,PNEUMONIA,DOMICILIO,"90 - 99",F,2
AL,PNEUMONIA,HOSPITAL,"90 - 99",F,5
AL,PNEUMONIA,HOSPITAL,"90 - 99",M,2
AM,OUTRAS,DOMICILIO,"90 - 99",F,15
AM,OUTRAS,DOMICILIO,"90 - 99",M,11
AM,OUTRAS,HOSPITAL,"90 - 99",F,5
AM,COVID,DOMICILIO,"90 - 99",F,1
AM,COVID,HOSPITAL,"90 - 99",F,8
AM,COVID,HOSPITAL,"90 - 99",M,2
AM,COVID,OUTRO,"90 - 99",F,1
AM,INDETERMINADA,DOMICILIO,"90 - 99",F,1
AM,INDETERMINADA,DOMICILIO,"90 - 99",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,2
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,2
AM,PNEUMONIA,DOMICILIO,"90 - 99",F,1
AM,PNEUMONIA,DOMICILIO,"90 - 99",M,1
AM,PNEUMONIA,HOSPITAL,"90 - 99",F,2
AM,PNEUMONIA,HOSPITAL,"90 - 99",M,5
AM,SRAG,HOSPITAL,"90 - 99",F,1
AM,SRAG,HOSPITAL,"90 - 99",M,1
AP,OUTRAS,HOSPITAL,"90 - 99",F,1
AP,OUTRAS,HOSPITAL,"90 - 99",M,1
AP,COVID,HOSPITAL,"90 - 99",F,1
AP,COVID,HOSPITAL,"90 - 99",M,1
BA,OUTRAS,DOMICILIO,"90 - 99",F,70
BA,OUTRAS,DOMICILIO,"90 - 99",M,38
BA,OUTRAS,HOSPITAL,"90 - 99",F,28
BA,OUTRAS,HOSPITAL,"90 - 99",M,16
BA,OUTRAS,OUTRO,"90 - 99",F,2
BA,OUTRAS,OUTRO,"90 - 99",M,2
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
BA,COVID,HOSPITAL,"90 - 99",F,23
BA,COVID,HOSPITAL,"90 - 99",M,18
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
BA,INDETERMINADA,DOMICILIO,"90 - 99",F,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,8
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,6
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,5
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
BA,PNEUMONIA,DOMICILIO,"90 - 99",F,1
BA,PNEUMONIA,DOMICILIO,"90 - 99",M,6
BA,PNEUMONIA,HOSPITAL,"90 - 99",F,18
BA,PNEUMONIA,HOSPITAL,"90 - 99",M,4
BA,PNEUMONIA,OUTRO,"90 - 99",F,1
BA,PNEUMONIA,OUTRO,"90 - 99",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
BA,SEPTICEMIA,DOMICILIO,"90 - 99",F,3
BA,SEPTICEMIA,HOSPITAL,"90 - 99",F,13
BA,SEPTICEMIA,HOSPITAL,"90 - 99",M,7
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
BA,SRAG,HOSPITAL,"90 - 99",M,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
CE,OUTRAS,DOMICILIO,"90 - 99",F,24
CE,OUTRAS,DOMICILIO,"90 - 99",M,16
CE,OUTRAS,HOSPITAL,"90 - 99",F,5
CE,OUTRAS,HOSPITAL,"90 - 99",M,10
CE,OUTRAS,IGNORADO,"90 - 99",F,6
CE,OUTRAS,IGNORADO,"90 - 99",M,5
CE,OUTRAS,OUTRO,"90 - 99",F,1
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
CE,COVID,DOMICILIO,"90 - 99",F,3
CE,COVID,DOMICILIO,"90 - 99",M,1
CE,COVID,HOSPITAL,"90 - 99",F,5
CE,COVID,HOSPITAL,"90 - 99",M,5
